build_id,timestamp,hour,day_of_week,repo_size_mb,num_files,test_count,dependencies,cpu_cores,memory_gb,cache_hit_rate,branch_type,build_time_minutes,status,cost_usd
build_04767,2025-09-27T04:35:17.543926,4,5,709.16,369,163,36,8,16,0.679,feature,74.92,success,0.3496
build_04768,2025-10-12T11:35:17.543926,11,6,1438.18,470,219,31,2,4,0.884,main,275.58,success,0.3215
build_04769,2025-12-25T14:35:17.543926,14,3,2664.3,736,15,50,2,16,0.787,feature,201.19,success,0.4359
build_04770,2025-11-11T13:35:17.543926,13,1,2915.76,1179,13,44,2,16,0.642,feature,287.86,success,0.6237
build_04771,2025-11-26T23:35:17.543926,23,2,89.79,1529,40,54,16,16,0.668,feature,31.65,success,0.2532
build_04772,2025-12-28T22:35:17.543926,22,6,933.35,760,71,30,8,4,0.818,feature,101.43,success,0.3719
build_04773,2025-10-28T22:35:17.543926,22,1,2610.78,958,250,75,8,16,0.794,feature,135.03,failed,0.6301
build_04774,2025-11-21T11:35:17.543926,11,4,106.45,230,152,44,2,8,0.748,feature,129.3,success,0.194
build_04775,2025-10-30T14:35:17.543926,14,3,484.83,1353,69,45,2,16,0.532,main,161.34,success,0.3496
build_04776,2025-08-30T02:35:17.543926,2,5,434.68,199,141,24,2,8,0.879,hotfix,90.13,success,0.1352
build_04777,2025-08-11T19:35:17.543926,19,0,7888.67,533,215,24,2,32,0.429,feature,506.64,success,1.7733
build_04778,2026-01-01T15:35:17.543926,15,3,2522.75,1776,517,62,16,16,0.899,feature,163.28,success,1.3062
build_04779,2025-09-22T05:35:17.543926,5,0,4422.21,594,239,38,4,8,0.787,feature,333.42,failed,0.778
build_04780,2025-09-21T03:35:17.543926,3,6,464.13,301,734,39,8,16,0.826,feature,207.35,success,0.9676
build_04781,2025-08-24T10:35:17.543926,10,6,9589.01,307,298,40,2,32,0.709,feature,648.96,success,2.2713
build_04782,2025-10-03T20:35:17.543926,20,4,1193.12,399,95,57,4,8,0.921,release,158.13,success,0.369
build_04783,2025-12-18T10:35:17.543926,10,3,303.69,1610,95,58,2,16,0.541,hotfix,124.64,success,0.2701
build_04784,2025-12-09T05:35:17.543926,5,1,23.34,185,119,37,4,32,0.918,feature,36.82,success,0.1595
build_04785,2025-09-16T10:35:17.543926,10,1,1269.63,435,51,53,8,16,0.813,feature,84.36,success,0.3937
build_04786,2025-12-07T03:35:17.543926,3,6,297.15,997,80,49,8,8,0.265,feature,87.67,success,0.3507
build_04787,2025-09-24T03:35:17.543926,3,2,2021.95,111,139,43,4,4,0.739,feature,205.86,success,0.4117
build_04788,2025-08-09T04:35:17.543926,4,5,8844.93,1983,197,56,4,4,0.824,feature,693.81,failed,1.3876
build_04789,2025-11-03T05:35:17.543926,5,0,136.66,724,112,42,8,16,0.836,feature,43.12,success,0.2012
build_04790,2025-11-27T17:35:17.543926,17,3,170.12,198,806,40,8,8,0.788,main,463.0,success,1.852
build_04791,2025-12-31T23:35:17.543926,23,2,1337.05,237,204,41,4,4,0.574,feature,251.64,failed,0.5033
build_04792,2025-07-27T04:35:17.543926,4,6,1168.68,604,25,47,8,32,0.835,feature,30.72,success,0.1843
build_04793,2025-10-02T09:35:17.543926,9,3,262.2,1694,129,84,2,8,0.818,feature,159.93,success,0.2399
build_04794,2025-09-11T14:35:17.543926,14,3,694.55,511,45,27,2,32,0.582,feature,78.63,success,0.2752
build_04795,2025-11-15T10:35:17.543926,10,5,2330.5,988,96,24,2,8,0.844,main,305.26,success,0.4579
build_04796,2025-10-10T23:35:17.543926,23,4,94.44,292,48,33,8,4,0.853,feature,41.2,success,0.1511
build_04797,2025-11-10T23:35:17.543926,23,0,4479.5,317,230,42,4,4,0.729,release,504.05,success,1.0081
build_04798,2025-09-05T03:35:17.543926,3,4,15142.68,2299,455,47,4,16,0.796,main,922.26,success,2.7668
build_04799,2025-11-11T04:35:17.543926,4,1,1591.7,225,301,40,2,8,0.856,main,294.94,success,0.4424
build_04800,2025-10-09T18:35:17.543926,18,3,138.55,1270,88,40,4,8,0.671,feature,86.0,success,0.2007
build_04801,2025-10-26T13:35:17.543926,13,6,682.53,91,30,62,8,16,0.541,hotfix,39.84,success,0.1859
build_04802,2025-09-26T07:35:17.543926,7,4,1263.66,338,559,40,4,16,0.749,feature,292.13,success,0.8764
build_04803,2025-09-29T02:35:17.543926,2,0,6072.78,59,266,55,4,16,0.947,feature,322.22,success,0.9667
build_04804,2025-12-27T17:35:17.543926,17,5,1400.2,40,27,52,8,4,0.597,release,165.57,success,0.6071
build_04805,2025-12-16T07:35:17.543926,7,1,5530.64,518,107,49,8,8,0.76,feature,256.05,success,1.0242
build_04806,2025-12-10T14:35:17.543926,14,2,129.34,131,28,21,4,4,0.712,main,40.11,success,0.0802
build_04807,2025-08-05T12:35:17.543926,12,1,4077.22,1331,599,33,2,8,0.971,feature,680.44,success,1.0207
build_04808,2025-11-20T14:35:17.543926,14,3,1648.29,1303,314,44,2,16,0.781,feature,424.28,success,0.9193
build_04809,2025-08-16T14:35:17.543926,14,5,335.34,123,165,35,2,4,0.644,main,193.34,success,0.2256
build_04810,2025-08-03T10:35:17.543926,10,6,628.57,368,46,20,8,8,0.535,hotfix,58.94,success,0.2357
build_04811,2026-01-08T10:35:17.543926,10,3,5129.1,1357,202,43,16,16,0.732,feature,204.69,success,1.6375
build_04812,2025-08-17T07:35:17.543926,7,6,3213.11,242,82,42,2,8,0.694,release,374.39,success,0.5616
build_04813,2025-11-19T20:35:17.543926,20,2,25338.55,177,76,46,4,4,0.543,feature,1656.31,success,3.3126
build_04814,2025-09-21T17:35:17.543926,17,6,4590.1,362,44,58,4,16,0.827,main,337.07,success,1.0112
build_04815,2026-01-07T23:35:17.543926,23,2,2525.13,299,180,63,4,8,0.741,feature,223.77,success,0.5221
build_04816,2025-09-12T02:35:17.543926,2,4,2980.15,759,350,66,2,4,0.805,feature,364.07,success,0.4248
build_04817,2025-11-06T13:35:17.543926,13,3,506.73,266,74,43,8,16,0.643,feature,57.74,success,0.2695
build_04818,2025-10-16T07:35:17.543926,7,3,20006.35,928,43,24,4,16,0.227,main,1480.12,success,4.4404
build_04819,2025-08-01T09:35:17.543926,9,4,20683.28,255,20,35,16,8,0.703,feature,995.73,success,7.302
build_04820,2025-12-19T01:35:17.543926,1,4,504.05,147,158,48,8,16,0.95,release,74.38,success,0.3471
build_04821,2025-10-27T00:35:17.543926,0,0,1321.52,1317,336,29,8,8,0.952,hotfix,139.27,success,0.5571
build_04822,2025-12-30T15:35:17.543926,15,1,6104.26,342,251,26,8,8,0.888,feature,372.12,success,1.4885
build_04823,2025-12-16T22:35:17.543926,22,1,2594.66,88,1227,43,4,32,0.813,main,478.16,success,2.072
build_04824,2025-12-15T07:35:17.543926,7,0,1001.99,356,231,49,4,4,0.813,feature,197.88,success,0.3958
build_04825,2025-09-21T14:35:17.543926,14,6,3369.05,105,2165,52,4,4,0.564,feature,1676.26,success,3.3525
build_04826,2025-09-11T01:35:17.543926,1,3,5482.64,162,1262,52,8,16,0.675,release,669.36,success,3.1237
build_04827,2025-11-28T16:35:17.543926,16,4,138.19,73,90,42,8,8,0.843,main,67.47,success,0.2699
build_04828,2025-08-06T04:35:17.543926,4,2,48966.96,1482,188,49,8,8,0.532,main,3329.45,success,13.3178
build_04829,2025-09-28T16:35:17.543926,16,6,67.04,563,403,58,8,16,0.546,release,228.9,success,1.0682
build_04830,2025-08-06T12:35:17.543926,12,2,367.61,126,514,36,16,8,0.711,release,283.27,success,2.0773
build_04831,2025-12-16T01:35:17.543926,1,1,143.84,258,4830,38,4,32,0.962,feature,1093.48,success,4.7384
build_04832,2025-09-23T22:35:17.543926,22,1,562.08,586,11,42,16,16,0.606,main,20.85,success,0.1668
build_04833,2025-11-19T17:35:17.543926,17,2,330.12,406,149,25,4,4,0.776,main,141.42,success,0.2828
build_04834,2025-08-02T22:35:17.543926,22,5,3788.28,50,346,69,2,16,0.922,feature,334.9,success,0.7256
build_04835,2025-12-11T09:35:17.543926,9,3,1981.63,66,341,44,2,4,0.705,release,581.17,success,0.678
build_04836,2025-10-11T01:35:17.543926,1,5,2948.76,1880,130,41,4,4,0.838,main,342.98,failed,0.686
build_04837,2025-10-19T03:35:17.543926,3,6,147.09,70,527,36,16,8,0.487,feature,160.62,success,1.1779
build_04838,2025-07-27T01:35:17.543926,1,6,582.04,829,31,41,2,32,0.604,main,75.06,success,0.2627
build_04839,2025-11-15T21:35:17.543926,21,5,499.23,1117,836,30,16,8,0.634,feature,242.85,success,1.7809
build_04840,2025-08-13T17:35:17.543926,17,2,2411.54,341,623,30,2,4,0.731,feature,763.86,success,0.8912
build_04841,2025-12-24T02:35:17.543926,2,2,2274.44,1883,252,34,4,16,0.571,feature,293.81,success,0.8814
build_04842,2025-11-14T18:35:17.543926,18,4,3496.62,138,55,28,2,16,0.784,release,329.66,success,0.7143
build_04843,2025-10-05T12:35:17.543926,12,6,1151.61,363,565,48,2,4,0.814,feature,404.05,success,0.4714
build_04844,2026-01-16T14:35:17.543926,14,4,789.73,293,149,41,4,4,0.541,hotfix,161.15,success,0.3223
build_04845,2025-11-27T18:35:17.543926,18,3,1110.44,165,1009,31,2,16,0.773,hotfix,423.75,success,0.9181
build_04846,2025-09-13T18:35:17.543926,18,5,179.57,119,271,71,4,4,0.502,feature,198.04,success,0.3961
build_04847,2025-08-21T21:35:17.543926,21,3,5048.86,251,59,53,8,4,0.828,feature,299.7,success,1.0989
build_04848,2025-11-17T14:35:17.543926,14,0,910.57,1256,1428,47,2,4,0.84,feature,978.15,success,1.1412
build_04849,2025-12-17T00:35:17.543926,0,2,12124.54,725,281,43,8,16,0.758,main,542.33,success,2.5309
build_04850,2025-12-14T22:35:17.543926,22,6,397.43,253,398,41,2,16,0.614,feature,205.66,success,0.4456
build_04851,2025-11-14T22:35:17.543926,22,4,1022.24,339,241,52,2,8,0.601,hotfix,166.1,success,0.2491
build_04852,2025-10-11T09:35:17.543926,9,5,1940.43,215,226,53,8,4,0.596,hotfix,192.98,success,0.7076
build_04853,2025-12-27T20:35:17.543926,20,5,77991.48,741,113,25,8,8,0.785,release,5087.29,success,20.3492
build_04854,2026-01-03T09:35:17.543926,9,5,310.22,2612,186,55,4,16,0.776,feature,200.58,success,0.6017
build_04855,2025-11-15T12:35:17.543926,12,5,908.96,787,203,30,8,4,0.787,feature,186.72,success,0.6846
build_04856,2025-10-04T11:35:17.543926,11,5,469.39,1500,14,65,2,16,0.765,release,119.23,success,0.2583
build_04857,2025-12-30T21:35:17.543926,21,1,494.15,220,83,40,2,4,0.778,hotfix,61.24,success,0.0714
build_04858,2025-08-05T19:35:17.543926,19,1,5747.63,235,15,44,2,4,0.9,feature,338.55,failed,0.395
build_04859,2025-12-24T07:35:17.543926,7,2,5737.64,559,646,56,2,4,0.835,main,895.83,failed,1.0451
build_04860,2025-12-24T20:35:17.543926,20,2,901.98,476,711,30,2,32,0.699,feature,326.9,success,1.1441
build_04861,2025-08-11T08:35:17.543926,8,0,3887.03,297,58,40,4,32,0.529,feature,189.2,success,0.8199
build_04862,2025-08-04T10:35:17.543926,10,0,5734.92,53,30,44,2,16,0.776,feature,440.98,success,0.9555
build_04863,2025-07-29T22:35:17.543926,22,1,18.15,89,186,28,4,4,0.682,feature,105.2,success,0.2104
build_04864,2025-08-16T23:35:17.543926,23,5,4197.32,248,828,22,2,8,0.791,main,727.3,success,1.091
build_04865,2025-12-24T00:35:17.543926,0,2,211.13,72,270,48,4,4,0.561,feature,149.78,success,0.2996
build_04866,2025-08-27T23:35:17.543926,23,2,575.98,250,790,36,4,32,0.899,feature,195.16,success,0.8457
build_04867,2025-08-27T03:35:17.543926,3,2,228.75,39,17,32,4,4,0.678,feature,33.26,failed,0.0665
build_04868,2025-12-31T05:35:17.543926,5,2,10036.79,169,148,32,2,32,0.774,main,534.75,success,1.8716
build_04869,2025-07-28T07:35:17.543926,7,0,293.93,488,64,45,4,4,0.562,release,99.97,success,0.1999
build_04870,2025-10-09T05:35:17.543926,5,3,578.08,572,65,45,8,8,0.611,feature,76.93,success,0.3077
build_04871,2025-10-22T13:35:17.543926,13,2,1257.93,926,308,47,8,4,0.964,main,379.54,failed,1.3917
build_04872,2025-10-21T02:35:17.543926,2,1,165.5,305,391,51,8,4,0.838,feature,212.97,success,0.7809
build_04873,2025-08-17T18:35:17.543926,18,6,1503.51,960,18,55,8,16,0.303,main,104.81,success,0.4891
build_04874,2025-10-08T13:35:17.543926,13,2,331.4,38,139,59,2,8,0.966,feature,123.58,success,0.1854
build_04875,2025-11-11T00:35:17.543926,0,1,948.75,109,81,48,2,8,0.803,feature,98.91,success,0.1484
build_04876,2025-11-22T10:35:17.543926,10,5,41.41,1953,29,38,4,4,0.769,release,134.3,success,0.2686
build_04877,2025-08-16T19:35:17.543926,19,5,956.25,581,138,46,8,4,0.903,feature,81.97,success,0.3006
build_04878,2025-12-27T22:35:17.543926,22,5,60.67,1167,84,67,2,4,0.575,release,130.97,success,0.1528
build_04879,2025-09-29T11:35:17.543926,11,0,6659.04,102,904,26,4,8,0.758,feature,1028.38,success,2.3995
build_04880,2025-09-08T11:35:17.543926,11,0,7175.67,139,248,43,4,8,0.832,feature,712.18,success,1.6618
build_04881,2025-12-01T00:35:17.543926,0,0,1102.89,50,288,46,4,16,0.859,feature,147.59,success,0.4428
build_04882,2025-10-23T05:35:17.543926,5,3,694.75,454,29,33,8,8,0.753,hotfix,41.57,success,0.1663
build_04883,2025-11-08T11:35:17.543926,11,5,1131.97,754,76,32,2,16,0.797,feature,183.82,success,0.3983
build_04884,2026-01-10T10:35:17.543926,10,5,676.64,362,241,56,2,4,0.465,feature,262.36,success,0.3061
build_04885,2025-11-21T13:35:17.543926,13,4,1557.14,63,84,36,8,32,0.845,main,64.51,success,0.3871
build_04886,2026-01-16T02:35:17.543926,2,4,25.17,334,158,37,4,4,0.661,hotfix,87.7,success,0.1754
build_04887,2025-08-09T21:35:17.543926,21,5,1203.54,356,319,40,2,8,0.738,feature,263.0,success,0.3945
build_04888,2025-10-02T11:35:17.543926,11,3,18806.02,424,413,40,2,16,0.833,release,1616.64,success,3.5027
build_04889,2025-11-15T02:35:17.543926,2,5,337.06,223,179,31,2,4,0.863,feature,129.26,success,0.1508
build_04890,2025-11-01T05:35:17.543926,5,5,24668.35,744,625,50,8,8,0.697,release,1671.8,success,6.6872
build_04891,2025-11-09T21:35:17.543926,21,6,2014.3,910,22,56,4,8,0.972,feature,135.2,success,0.3155
build_04892,2025-11-12T07:35:17.543926,7,2,6830.34,282,155,52,2,8,0.775,feature,527.15,failed,0.7907
build_04893,2026-01-20T07:35:17.543926,7,1,2014.98,450,43,61,8,4,0.898,release,174.07,failed,0.6383
build_04894,2025-10-28T10:35:17.543926,10,1,2903.34,111,1937,36,4,4,0.631,feature,1650.94,success,3.3019
build_04895,2025-08-27T15:35:17.543926,15,2,100.7,225,17,47,8,8,0.94,feature,24.87,success,0.0995
build_04896,2025-11-17T13:35:17.543926,13,0,3058.79,309,354,43,4,8,0.584,feature,395.56,success,0.923
build_04897,2025-08-21T10:35:17.543926,10,3,5392.09,837,555,46,4,16,0.964,feature,504.52,success,1.5136
build_04898,2025-09-25T10:35:17.543926,10,3,767.88,880,31,43,2,16,0.579,release,163.27,success,0.3538
build_04899,2025-10-12T23:35:17.543926,23,6,469.78,57,405,44,8,16,0.724,hotfix,104.43,failed,0.4873
build_04900,2025-11-01T18:35:17.543926,18,5,1040.94,1160,97,59,16,4,0.679,feature,112.0,success,0.784
build_04901,2025-12-24T08:35:17.543926,8,2,251.65,116,76,40,8,4,0.354,main,84.42,success,0.3095
build_04902,2025-12-27T04:35:17.543926,4,5,181.99,406,62,24,8,16,0.891,main,30.96,success,0.1445
build_04903,2025-12-02T10:35:17.543926,10,1,2256.26,293,334,41,4,4,0.665,release,526.1,success,1.0522
build_04904,2025-07-25T09:35:17.543926,9,4,20685.43,1147,133,48,16,4,0.629,hotfix,1008.77,success,7.0614
build_04905,2025-09-29T22:35:17.543926,22,0,2471.01,236,125,64,2,16,0.933,main,205.3,failed,0.4448
build_04906,2026-01-18T06:35:17.543926,6,6,796.97,2117,146,26,2,8,0.597,main,283.23,success,0.4248
build_04907,2025-10-21T02:35:17.543926,2,1,655.67,127,50,37,2,32,0.652,feature,49.05,success,0.1717
build_04908,2025-12-22T19:35:17.543926,19,0,1238.75,402,645,34,4,16,0.826,main,343.67,success,1.031
build_04909,2025-08-29T04:35:17.543926,4,4,247.52,256,90,50,8,8,0.854,feature,56.94,success,0.2278
build_04910,2025-11-25T10:35:17.543926,10,1,322.12,219,50,25,8,32,0.813,hotfix,19.2,success,0.1152
build_04911,2026-01-02T19:35:17.543926,19,4,3444.7,1144,90,40,8,16,0.519,feature,170.42,success,0.7953
build_04912,2025-12-09T01:35:17.543926,1,1,398.35,1045,299,25,16,4,0.926,release,148.6,success,1.0402
build_04913,2025-10-10T20:35:17.543926,20,4,8681.96,550,255,78,2,8,0.945,feature,627.93,failed,0.9419
build_04914,2025-12-30T19:35:17.543926,19,1,464.68,1542,74,35,4,4,0.787,feature,94.3,success,0.1886
build_04915,2025-12-17T00:35:17.543926,0,2,448.98,175,31,36,4,4,0.799,main,60.86,success,0.1217
build_04916,2025-10-11T17:35:17.543926,17,5,70.89,794,40,66,2,32,0.759,release,77.68,success,0.2719
build_04917,2025-07-31T01:35:17.543926,1,3,1507.79,540,2405,29,2,8,0.834,feature,965.37,failed,1.4481
build_04918,2025-08-31T06:35:17.543926,6,6,979.46,3048,64,59,4,4,0.594,feature,185.61,failed,0.3712
build_04919,2025-09-20T03:35:17.543926,3,5,496.91,136,95,44,2,32,0.891,feature,55.98,success,0.1959
build_04920,2025-08-04T08:35:17.543926,8,0,6269.61,771,472,40,16,32,0.638,main,151.15,success,1.4107
build_04921,2025-08-17T17:35:17.543926,17,6,511.89,203,51,22,2,4,0.809,main,108.73,success,0.1269
build_04922,2026-01-14T22:35:17.543926,22,2,435.33,138,11,36,4,32,0.918,main,23.92,success,0.1036
build_04923,2025-08-09T01:35:17.543926,1,5,303.48,654,61,34,4,8,0.847,main,64.48,success,0.1505
build_04924,2025-09-19T20:35:17.543926,20,4,68.87,339,318,29,2,4,0.656,hotfix,153.07,success,0.1786
build_04925,2026-01-12T13:35:17.543926,13,0,2112.54,197,230,27,8,8,0.844,main,232.98,success,0.9319
build_04926,2026-01-04T03:35:17.543926,3,6,1644.04,36,319,41,16,4,0.867,feature,211.91,success,1.4834
build_04927,2026-01-04T09:35:17.543926,9,6,54.59,999,88,61,2,16,0.662,feature,107.4,success,0.2327
build_04928,2025-07-27T10:35:17.543926,10,6,760.9,248,364,55,8,16,0.458,feature,195.84,success,0.9139
build_04929,2026-01-08T22:35:17.543926,22,3,42207.53,811,152,28,4,4,0.389,main,4395.07,success,8.7901
build_04930,2025-10-30T11:35:17.543926,11,3,1546.23,168,338,40,8,4,0.416,feature,413.97,failed,1.5179
build_04931,2025-11-07T00:35:17.543926,0,4,69.43,274,228,68,2,8,0.735,main,178.0,success,0.267
build_04932,2025-10-27T17:35:17.543926,17,0,1098.03,1061,16,56,2,8,0.883,feature,126.65,success,0.19
build_04933,2025-09-18T08:35:17.543926,8,3,1615.43,414,838,23,2,4,0.812,feature,645.47,success,0.753
build_04934,2025-11-27T12:35:17.543926,12,3,4029.71,195,60,43,2,16,0.841,main,344.89,success,0.7473
build_04935,2025-07-25T02:35:17.543926,2,4,49.89,733,395,52,8,8,0.625,feature,183.64,success,0.7345
build_04936,2025-10-19T07:35:17.543926,7,6,3245.35,202,88,42,2,8,0.903,feature,232.15,success,0.3482
build_04937,2025-11-23T09:35:17.543926,9,6,214.47,3325,122,67,16,16,0.847,hotfix,56.64,success,0.4531
build_04938,2025-12-30T16:35:17.543926,16,1,128.02,444,47,54,2,16,0.918,hotfix,35.31,success,0.0765
build_04939,2025-09-11T00:35:17.543926,0,3,392.75,328,10,43,8,16,0.75,main,27.45,success,0.1281
build_04940,2025-10-11T21:35:17.543926,21,5,518.26,213,95,38,16,8,0.911,hotfix,32.79,success,0.2405
build_04941,2025-09-19T19:35:17.543926,19,4,249.36,307,546,54,2,32,0.829,hotfix,156.16,success,0.5466
build_04942,2025-11-14T09:35:17.543926,9,4,30646.85,481,103,41,4,4,0.531,release,3030.4,success,6.0608
build_04943,2025-09-10T23:35:17.543926,23,2,11862.39,513,893,44,8,16,0.877,release,898.53,success,4.1931
build_04944,2025-11-26T09:35:17.543926,9,2,2160.67,93,147,46,4,32,0.599,feature,168.14,success,0.7286
build_04945,2026-01-14T14:35:17.543926,14,2,1092.29,125,69,36,2,8,0.726,main,146.86,success,0.2203
build_04946,2025-08-07T03:35:17.543926,3,3,1652.86,394,96,35,2,16,0.74,release,188.31,success,0.408
build_04947,2025-11-21T06:35:17.543926,6,4,188.07,2588,91,33,8,8,0.74,feature,104.45,failed,0.4178
build_04948,2025-11-30T06:35:17.543926,6,6,538.52,146,28,43,4,8,0.618,release,87.15,success,0.2034
build_04949,2025-08-19T01:35:17.543926,1,1,1131.57,515,711,33,16,16,0.951,feature,121.06,success,0.9685
build_04950,2026-01-01T22:35:17.543926,22,3,29629.67,1028,300,41,16,8,0.638,hotfix,884.65,success,6.4874
build_04951,2026-01-05T09:35:17.543926,9,0,527.2,828,269,27,8,4,0.483,main,344.2,success,1.2621
build_04952,2025-09-10T18:35:17.543926,18,2,1786.28,357,427,19,4,4,0.537,main,452.15,success,0.9043
build_04953,2025-11-04T03:35:17.543926,3,1,2296.62,911,1159,50,2,8,0.292,feature,829.92,success,1.2449
build_04954,2026-01-09T01:35:17.543926,1,4,6250.5,1147,286,37,2,8,0.692,feature,640.51,success,0.9608
build_04955,2026-01-15T20:35:17.543926,20,3,236.98,82,727,29,4,8,0.469,feature,386.99,success,0.903
build_04956,2026-01-01T08:35:17.543926,8,3,993.56,563,69,71,2,4,0.871,feature,122.53,success,0.143
build_04957,2025-08-16T10:35:17.543926,10,5,2584.88,79,283,51,16,4,0.727,feature,355.75,success,2.4903
build_04958,2025-10-23T03:35:17.543926,3,3,14527.39,288,261,46,4,16,0.696,release,990.09,success,2.9703
build_04959,2025-11-29T07:35:17.543926,7,5,316.06,2183,320,59,4,4,0.578,release,326.47,success,0.6529
build_04960,2025-11-13T02:35:17.543926,2,3,872.87,631,41,30,4,4,0.328,main,159.02,success,0.318
build_04961,2025-08-31T10:35:17.543926,10,6,4538.06,412,464,41,2,8,0.774,feature,553.87,success,0.8308
build_04962,2025-12-09T18:35:17.543926,18,1,1741.18,817,320,40,8,8,0.856,feature,199.97,failed,0.7999
build_04963,2025-10-02T18:35:17.543926,18,3,3224.03,266,123,36,4,4,0.73,release,332.78,failed,0.6656
build_04964,2025-10-16T14:35:17.543926,14,3,4185.64,7242,107,34,2,4,0.808,main,1031.4,success,1.2033
build_04965,2026-01-13T13:35:17.543926,13,1,11.32,307,89,41,2,8,0.502,feature,84.35,success,0.1265
build_04966,2026-01-05T12:35:17.543926,12,0,1493.49,401,421,46,8,4,0.689,feature,358.44,success,1.3143
build_04967,2025-08-11T12:35:17.543926,12,0,2425.13,435,227,41,2,8,0.699,feature,371.42,success,0.5571
build_04968,2025-11-26T12:35:17.543926,12,2,5065.8,287,331,53,2,4,0.837,feature,687.7,failed,0.8023
build_04969,2025-10-10T19:35:17.543926,19,4,398.41,173,53,48,2,8,0.49,feature,71.06,success,0.1066
build_04970,2026-01-04T12:35:17.543926,12,6,9295.88,155,61,39,2,8,0.691,hotfix,732.95,success,1.0994
build_04971,2026-01-01T01:35:17.543926,1,3,219.79,598,646,26,16,4,0.82,feature,264.8,success,1.8536
